"date","zone","tow.number","tow.id","valid","station.type","captain","start.time.logbook","stop.time.logbook","start.time","stop.time","haul.time","liftoff.time","longitude","latitude","longitude.start","longitude.stop","latitude.start","latitude.stop","longitude.start.logbook","longitude.stop.logbook","latitude.start.logbook","latitude.stop.logbook","depth","bottom.temperature","warp","swept.area","swept.area.method","groundfish.sample","water.sample","comment"
"2024-08-19","12",5,"GP144F",1,"fixed","Denis Eloquin","11:22:02","11:27:02","11:22:20","        ","11:29:41","11:27:11",NA,NA,-6306.4127,-6306.4499,4801.2905,4801.4492,-6306.41,-6306.449,4801.2778,4801.4492,31,1.06,100,2723,"model",0,NA,"Accroche et force ~ 2.2 kts"
"2024-08-19","12",6,"GP143F",1,"free","Denis Eloquin","12:08:18","12:13:19","12:08:16","        ","12:16:16","12:13:28",NA,NA,-6305.735,-6305.6597,4802.72,4802.8919,-6305.734,-6305.659,4802.7214,4802.8919,31,1.18,100,2795,"model",0,NA,"Stable ~ 2.2 kts"
"2024-08-19","12",7,"GP157F",1,"free","Denis Eloquin","13:51:27","13:56:27","13:51:29","        ","13:59:36","13:56:38",NA,NA,-6255.0396,-6254.9656,4804.2353,4804.4045,-6255.039,-6254.965,4804.2341,4804.4045,36,0.78,100,2519,"model",0,NA,"Stable ~ 2.2 kts"
"2024-08-19","12",8,"GP172F",1,"free","Denis Eloquin","15:01:22","15:06:23","15:01:20","        ","15:10:02","15:06:30",NA,NA,-6248.6328,-6248.7268,4802.0006,4801.8347,-6248.633,-6248.726,4801.9994,4801.8347,45,1.1,125,2969,"model",0,NA,"Stable ~ 2.2 kts"
"2024-08-19","12",9,"GP183F",1,"fixed","Denis Eloquin","16:05:35","16:10:35","16:05:32","        ","16:14:37","16:10:48",NA,NA,-6240.589,-6240.5896,4801.5043,4801.3283,-6240.588,-6240.589,4801.5025,4801.3283,47,1.34,150,2883,"model",0,NA,"Stable ~ 2.2 kts"
"2024-08-19","12",10,"GP200F",1,"fixed","Denis Eloquin","17:25:44","17:30:44","17:25:42","        ","17:34:08","17:30:53",NA,NA,-6230.2314,-6230.0215,4803.9491,4804.0531,-6230.229,-6230.021,4803.9497,4804.0531,32,0.78,100,1395,"model",0,NA,"Stable ~ 2.1 kts"
"2024-08-19","12",11,"GP217F",1,"fixed","Denis Eloquin","18:22:32","18:27:32","18:22:39","        ","18:30:23","18:27:40",NA,NA,-6222.4053,-6222.4411,4804.8095,4804.6394,-6222.404,-6222.441,4804.8137,4804.6394,39,0.9,125,2014,"model",0,NA,"Stable ~ 2.1 kts"
"2024-08-19","12",12,"GP218F",1,"free","Denis Eloquin","19:15:30","19:20:30","19:15:33","        ","19:24:25","19:20:40",NA,NA,-6222.0404,-6222.0725,4801.9546,4802.1185,-6222.039,-6222.072,4801.9523,4802.1185,43,1.18,125,2493,"model",0,NA,"Stable ~ 2.0 kts"
"2024-08-19","12",13,"GP236F",1,"free","Denis Eloquin","20:20:10","20:25:09","20:20:14","        ","20:28:59","20:25:23",NA,NA,-6215.4784,-6215.2794,4757.7596,4757.6518,-6215.481,-6215.279,4757.7608,4757.6518,40,0.87,125,2748,"model",0,NA,"Accroche et force ~ 2.2 kts"
"2024-08-20","12",1,"GP209F",1,"fixed","Denis Eloquin","06:16:25","06:21:25","06:16:25","        ","06:25:22","06:21:37",NA,NA,-6225.5738,-6225.7977,4754.5943,4754.6739,-6225.573,-6225.797,4754.5943,4754.6739,41,1.06,125,2446,"model",0,NA,"Stable ~ 2.1 kts"
"2024-08-20","12",2,"GP204F",1,"free","Denis Eloquin","07:13:15","07:18:15","07:13:20","        ","07:21:22","07:18:24",NA,NA,-6230.2331,-6230.3488,4757.0759,4757.2283,-6230.23,-6230.348,4757.0732,4757.2283,36,0.66,100,2048,"model",0,NA,"Stable ~ 2.1 kts"
"2024-08-20","12",3,"GP193F",1,"free","Denis Eloquin","08:12:39","08:17:40","08:12:38","        ","08:20:43","08:17:50",NA,NA,-6234.7577,-6234.9904,4754.8496,4754.9348,-6234.758,-6234.99,4754.85,4754.9348,35,0.62,100,1395,"model",0,NA,"Stable ~ 2.1 kts"
"2024-08-20","12",4,"GP178F",1,"fixed","Denis Eloquin","09:25:10","09:30:13","09:25:11","        ","09:34:06","09:30:23",NA,NA,-6243.5516,-6243.724,4751.5259,4751.6536,-6243.551,-6243.724,4751.5254,4751.6536,38,0.74,125,2758,"average",0,NA,"Accrochages ~ 2.2 kts"
"2024-08-20","12",5,"GP168F",1,"free","Denis Eloquin","10:30:59","10:35:59","10:30:52","        ","10:39:39","10:36:12",NA,NA,-6251.4026,-6251.5814,4751.1078,4751.233,-6251.406,-6251.581,4751.1105,4751.233,41,1.02,125,3382,"model",0,NA,"Stable ~ 2.1 kts"
"2024-08-20","12",6,"GP175F",1,"free","Denis Eloquin","11:30:19","11:35:18","11:29:57","        ","11:38:22","11:35:23",NA,NA,-6246.9964,-6246.801,4747.5661,4747.4367,-6246.982,-6246.801,4747.5595,4747.4367,35,0.62,100,5126,"model",0,NA,"Stable ~ 2.2 kts"
"2024-08-20","12",7,"GP195F",1,"fixed","Denis Eloquin","12:57:15","13:02:15","12:57:13","        ","13:05:03","13:02:27",NA,NA,-6234.9445,-6234.8625,4746.0878,4746.26,-6234.944,-6234.862,4746.0889,4746.26,35,0.7,100,2442,"model",0,NA,"Stable ~ 2.1 kts"
"2024-08-20","12",8,"GP205F",1,"free","Denis Eloquin","14:54:37","14:59:37","14:54:34","        ","15:03:33","14:59:48",NA,NA,-6227.9062,-6227.8157,4735.875,4736.035,-6227.905,-6227.815,4735.8767,4736.035,41,0.5,125,3521,"model",0,NA,"Stable ~ 2.1 kts"
"2024-08-20","12",9,"GP213F",1,"fixed","Denis Eloquin","15:42:36","15:47:36","15:42:36","        ","15:50:27","15:47:46",NA,NA,-6222.9357,-6222.6823,4737.9027,4737.9371,-6222.935,-6222.682,4737.9027,4737.9371,30,0.86,100,2438,"model",0,NA,"Stable ~ 2.1 kts"
"2024-08-20","12",10,"GP222F",1,"free","Denis Eloquin","16:40:55","16:45:55","16:40:50","        ","16:48:56","16:46:05",NA,NA,-6216.5758,-6216.4171,4733.5347,4733.3979,-6216.573,-6216.417,4733.5319,4733.3979,30,0.58,100,2303,"model",0,NA,"Stable ~ 2.1 kts"
"2024-08-20","12",11,"GP211F",1,"free","Denis Eloquin","17:52:08","17:57:08","17:51:45","        ","18:00:11","17:57:20",NA,NA,-6223.5882,-6223.554,4730.59,4730.3995,-6223.585,-6223.554,4730.5768,4730.3995,33,0.58,100,2516,"model",0,NA,"Stable ~ 2.1 kts"
"2024-08-20","12",12,"GP194F",1,"fixed","Denis Eloquin","19:18:01","19:23:00","19:17:59","        ","19:26:08","19:23:09",NA,NA,-6234.7194,-6234.4598,4729.2917,4729.2934,-6234.717,-6234.459,4729.2915,4729.2934,36,0.54,100,3691,"model",0,NA,"Stable ~ 2.2 kts"
"2024-08-22","12",1,"GP092F",1,"free","Denis Eloquin","06:15:21","06:20:22","06:15:51","        ","06:23:27","06:20:32",NA,NA,-6332.2979,-6332.4397,4749.9202,4749.7969,-6332.282,-6332.439,4749.9342,4749.7969,36,0.78,100,2459,"model",0,NA,"Stable ~ 2.1 kts"
"2024-08-22","12",2,"GP095F",1,"free","Denis Eloquin","07:15:15","07:20:15","07:15:22","        ","07:24:24","07:20:25",NA,NA,-6329.7714,-6329.8586,4746.5262,4746.3718,-6329.768,-6329.858,4746.5295,4746.3718,41,0.74,125,3290,"model",0,NA,"Stable ~ 2.1 kts"
"2024-08-22","12",3,"GP110F",0,"free","Denis Eloquin","08:33:45","08:38:46","        ","        ","08:42:39","        ",NA,NA,NA,NA,NA,NA,-6323.79,-6324.02,4748.5137,4748.4457,40,0.86,125,NA,"",0,NA,"Chalut brisé - accroche et force ~ 2.2 kts"
"2024-08-22","12",4,"GP110FR1",1,"fixed","Denis Eloquin","09:58:21","10:03:21","09:58:44","        ","10:06:59","10:03:31",NA,NA,-6323.7505,-6323.9206,4749.1981,4749.0846,-6323.734,-6323.92,4749.2074,4749.0846,42,0.86,125,3066,"average",0,NA,"Stable ~ 2.1 kts"
"2024-08-22","12",5,"GP111F",1,"free","Denis Eloquin","10:57:05","11:02:05","10:56:59","        ","11:05:53","11:02:17",NA,NA,-6319.2556,-6319.4692,4748.2324,4748.1324,-6319.259,-6319.469,4748.23,4748.1324,43,0.75,125,3620,"model",0,NA,"Stable ~ 2.1 kts"
"2024-08-22","12",6,"GP129F",1,"free","Denis Eloquin","12:35:12","12:40:13","12:35:06","        ","12:43:21","12:40:22",NA,NA,-6311.278,-6311.4623,4755.555,4755.6853,-6311.281,-6311.462,4755.5571,4755.6853,35,0.82,100,2455,"model",0,NA,"Stable ~ 2.1 kts"
"2024-08-22","12",7,"GP136F",1,"free","Denis Eloquin","13:22:51","13:27:53","13:23:01","        ","13:31:40","13:28:04",NA,NA,-6307.8928,-6307.7073,4753.1775,4753.06,-6307.898,-6307.707,4753.1821,4753.06,37,0.7,100,2571,"model",0,NA,"Stable ~ 2.1 kts"
"2024-08-22","12",8,"GP135F",1,"free","Denis Eloquin","14:29:03","14:34:06","14:29:00","        ","14:38:04","14:34:14",NA,NA,-6308.5028,-6308.4479,4748.8932,4749.0705,-6308.502,-6308.447,4748.8951,4749.0705,40,0.7,125,2742,"model",0,NA,"Stable ~ 2.1 kts"
"2024-08-22","12",9,"GP145F",1,"free","Denis Eloquin","15:27:12","15:32:13","15:27:04","        ","15:36:14","15:32:23",NA,NA,-6303.5715,-6303.3206,4746.9831,4747.0591,-6303.565,-6303.32,4746.9848,4747.0591,40,0.74,125,3144,"model",0,NA,"Stable ~ 2.1 kts"
"2024-08-22","12",10,"GP131F",1,"free","Denis Eloquin","16:41:00","16:46:01","16:40:58","        ","16:49:42","16:46:08",NA,NA,-6309.8743,-6309.6525,4745.9932,4746.0917,-6309.872,-6309.652,4745.994,4746.0917,40,0.82,125,3090,"model",0,NA,"Stable ~ 2.1 kts"
"2024-08-22","12",11,"GP137F",1,"free","Denis Eloquin","17:50:20","17:55:22","17:50:21","        ","17:58:24","17:55:33",NA,NA,-6307.9613,-6307.7345,4740.563,4740.6527,-6307.962,-6307.734,4740.5627,4740.6527,36,0.54,100,2819,"model",0,NA,"Stable ~ 2.1 kts"
"2024-08-22","12",12,"GP119F",1,"free","Denis Eloquin","19:12:21","19:17:20","19:12:38","        ","19:22:07","19:17:35",NA,NA,-6315.6325,-6315.8117,4736.5328,4736.4301,-6315.621,-6315.811,4736.54,4736.4301,47,0.62,150,1972,"model",0,NA,"Stable ~ 2.1 kts"
"2024-08-22","12",13,"GP132F",1,"free","Denis Eloquin","20:06:42","20:11:43","20:06:53","        ","20:15:41","20:11:53",NA,NA,-6311.7378,-6311.5247,4731.1113,4731.0172,-6311.746,-6311.524,4731.1161,4731.0172,35,0.61,100,3004,"model",0,NA,"Stable ~ 2.1 kts"
"2024-08-23","12",1,"GP148F",0,"free","Denis Eloquin","06:18:40","06:23:39","        ","        ","06:26:02","        ",NA,NA,NA,NA,NA,NA,-6301.417,-6301.335,4732.1778,4732.3363,28,1.57,75,NA,"",0,NA,"Accroche et force ~ 2.2 kts"
"2024-08-23","12",2,"GP148FR1",0,"free","Denis Eloquin","07:12:40","07:17:40","        ","        ","07:19:55","        ",NA,NA,NA,NA,NA,NA,-6302.177,-6301.983,4732.6487,4732.7593,28,1.5,75,NA,"",0,NA,"Accroche et force ~ 2.2 kts"
"2024-08-23","12",3,"GP155F",1,"free","Denis Eloquin","09:00:29","09:05:30","09:00:17","        ","09:08:33","09:05:40",NA,NA,-6255.6797,-6255.4899,4742.414,4742.5375,-6255.671,-6255.489,4742.4194,4742.5375,32,0.54,100,2430,"model",0,NA,"Stable ~ 2.2 kts"
"2024-08-23","12",4,"GP171F",1,"free","Denis Eloquin","09:54:02","09:59:02","09:53:52","        ","10:01:51","09:59:08",NA,NA,-6248.7362,-6248.4696,4740.9823,4740.958,-6248.727,-6248.469,4740.9819,4740.958,31,0.75,100,2454,"model",0,NA,"Stable ~ 2.1 kts"
"2024-08-23","12",5,"GP173F",1,"fixed","Denis Eloquin","10:30:16","10:35:17","10:30:10","        ","10:38:27","10:35:29",NA,NA,-6247.4207,-6247.1611,4739.5814,4739.5806,-6247.416,-6247.161,4739.5812,4739.5806,31,0.74,100,2447,"model",0,NA,"Stable ~ 2.1 kts"
"2024-08-23","12",6,"GP167F",1,"free","Denis Eloquin","12:09:28","12:14:27","12:09:56","        ","12:16:35","12:14:34",NA,NA,-6254.0441,-6253.8191,4731.9713,4731.9403,-6254.068,-6253.819,4731.9754,4731.9403,28,1.54,75,2871,"model",0,NA,"Accroche et force ~ 2.2 kts"
"2024-08-23","12",7,"GP186F",1,"free","Denis Eloquin","13:08:10","13:13:10","13:08:05","        ","13:16:14","13:13:20",NA,NA,-6246.2323,-6246.0132,4729.5704,4729.4742,-6246.228,-6246.013,4729.5689,4729.4742,31,0.86,100,2371,"model",0,NA,"Stable ~ 2.2 kts"
"2024-08-23","12",8,"GP182F",1,"free","Denis Eloquin","13:59:19","14:04:21","13:59:16","        ","14:07:21","14:04:30",NA,NA,-6240.984,-6240.8419,4726.6054,4726.457,-6240.982,-6240.841,4726.604,4726.457,34,0.74,100,2453,"model",0,NA,"Stable ~ 2.1 kts"
"2024-08-23","12",9,"GP199F",0,"free","Denis Eloquin","15:02:43","15:07:44","        ","        ","15:10:39","        ",NA,NA,NA,NA,NA,NA,-6230.917,-6230.727,4725.787,4725.6728,37,0.54,100,NA,"",0,NA,"Chalut déchiré (belly) - accroche et force ~ 2.2 kts"
"2024-08-23","12",10,"GP199FR1",1,"free","Denis Eloquin","15:44:25","15:49:27","15:44:23","        ","15:52:24","15:49:36",NA,NA,-6230.0362,-6230.2625,4725.3325,4725.4158,-6230.037,-6230.262,4725.3329,4725.4158,37,0.5,100,2484,"model",0,NA,"Stable ~ 2.1 kts"
"2024-09-02","12",1,"GP255F",1,"free","Ghislain Bourgeois","11:37:52","11:42:50","11:37:37","        ","11:44:53","11:42:53",NA,NA,-6154.4245,-6154.4759,4703.5267,4703.3347,-6154.427,-6154.475,4703.5185,4703.3347,22,1.32,75,1822,"model",0,NA,"Accroche et force ~ 2.2 kts"
"2024-09-02","12",2,"GP252F",0,"free","Ghislain Bourgeois","12:45:26","12:50:26","        ","        ","12:52:30","        ",NA,NA,NA,NA,NA,NA,-6156.537,-6156.466,4659.2305,4659.0462,26,0.86,75,NA,"",0,NA,"Chalut déchiré (poche et belly) - accroche et force ~ 2.2 kts"
"2024-09-02","12",3,"GP252FR1",0,"free","Ghislain Bourgeois","13:34:02","13:39:01","        ","        ","13:41:09","        ",NA,NA,NA,NA,NA,NA,-6156.385,-6156.426,4658.7918,4658.6057,26,0.86,75,NA,"",0,NA,"Chalut brisé - accroche et force ~ 2.2 kts"
"2024-09-02","12",4,"GP246F",1,"free","Ghislain Bourgeois","14:44:29","14:49:31","14:44:23","        ","14:51:33","14:49:33",NA,NA,-6201.4099,-6201.4202,4657.6449,4657.4536,-6201.41,-6201.42,4657.6414,4657.4536,28,0.86,75,2512,"model",0,NA,"Accroche et force ~ 2.2 kts"
"2024-09-02","12",5,"GP244F",1,"free","Ghislain Bourgeois","15:36:03","15:41:03","15:36:01","        ","15:43:04","15:41:06",NA,NA,-6200.5556,-6200.6074,4700.8894,4700.7057,-6200.555,-6200.607,4700.8881,4700.7057,27,0.86,75,2543,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-02","12",6,"GP229F",1,"fixed","Ghislain Bourgeois","16:54:45","16:59:45","16:54:38","        ","17:01:47","16:59:49",NA,NA,-6210.1431,-6210.001,4659.9732,4659.8084,-6210.14,-6210.001,4659.9698,4659.8084,29,0.62,75,1689,"model",0,NA,"Accroche et force ~ 2.2 kts"
"2024-09-02","12",7,"GP240F",0,"free","Ghislain Bourgeois","18:03:37","18:05:19","        ","        ","18:07:39","        ",NA,NA,NA,NA,NA,NA,-6214.815,-6214.752,4703.7168,4703.6782,29,0.62,75,NA,"",0,NA,"Accroche avant 5 minutes - accroche et force ~ 2.2 kts"
"2024-09-03","12",1,"GP266F",1,"fixed","Ghislain Bourgeois","06:16:39","06:21:42","06:16:04","        ","06:23:51","06:21:44",NA,NA,-6148.2267,-6147.9883,4607.6413,4607.7586,-6148.199,-6147.988,4607.6527,4607.7586,27,1.48,75,1658,"model",0,NA,"Force a cause de vase ~ 2.2 kts"
"2024-09-03","12",2,"GP277F",1,"fixed","Ghislain Bourgeois","07:35:30","07:40:29","07:35:19","        ","07:42:30","07:40:31",NA,NA,-6138.5558,-6138.2918,4606.3535,4606.3586,-6138.546,-6138.291,4606.3542,4606.3586,27,1.54,75,2245,"model",0,NA,"Force a cause de vase ~ 2.2 kts"
"2024-09-03","12",3,"GP270F",1,"free","Ghislain Bourgeois","08:48:19","08:53:19","08:48:01","        ","08:55:18","08:53:23",NA,NA,-6145.9815,-6145.717,4602.5448,4602.5148,-6145.966,-6145.717,4602.5424,4602.5148,28,1.5,75,2020,"model",0,NA,"Force a cause de vase ~ 2.2 kts"
"2024-09-03","12",4,"GP271F",1,"fixed","Ghislain Bourgeois","09:57:36","10:02:37","09:57:10","        ","10:04:33","10:02:39",NA,NA,-6145.0312,-6144.7927,4556.8792,4556.7649,-6145.011,-6144.792,4556.8702,4556.7649,22,1.77,75,3361,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-03","12",5,"GP262F",1,"fixed","Ghislain Bourgeois","11:12:36","11:17:38","11:12:36","        ","11:19:45","11:17:38",NA,NA,-6153.1651,-6152.9286,4559.8597,4559.7885,-6153.165,-6152.928,4559.8597,4559.7885,28,1.52,75,2226,"model",0,NA,"Force a cause de vase ~ 2.2 kts"
"2024-09-03","12",6,"GP264F",1,"fixed","Ghislain Bourgeois","12:25:19","12:30:21","12:25:16","        ","12:32:26","12:30:22",NA,NA,-6151.0079,-6150.7582,4605.0261,4604.9783,-6151.005,-6150.758,4605.0259,4604.9783,26,1.5,75,1852,"model",0,NA,"Force a cause de vase ~ 2.2 kts"
"2024-09-03","12",7,"GP238F",1,"free","Ghislain Bourgeois","14:17:09","14:22:10","14:16:28","        ","14:24:10","14:22:20",NA,NA,-6206.8484,-6206.5431,4606.5742,4606.5633,-6206.813,-6206.543,4606.5725,4606.5633,21,3.63,75,2719,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-03","12",8,"GP231F",1,"free","Ghislain Bourgeois","15:40:26","15:45:27","15:40:19","        ","15:46:42","15:45:33",NA,NA,-6211.4938,-6211.2406,4612.9018,4612.8334,-6211.488,-6211.24,4612.8998,4612.8334,18,5.62,50,2226,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-03","12",9,"GP241F",1,"fixed","Ghislain Bourgeois","16:54:10","16:59:11","16:53:39","        ","17:01:15","16:59:18",NA,NA,-6203.2593,-6202.9737,4618.0648,4618.0249,-6203.233,-6202.973,4618.06,4618.0249,21,3.27,75,3047,"model",0,NA,"Stable ~ 2.1 kts"
"2024-09-03","12",10,"GP254F",1,"free","Ghislain Bourgeois","18:06:24","18:11:23","18:06:37","        ","18:13:28","18:11:26",NA,NA,-6151.9943,-6151.7746,4615.9572,4615.8792,-6152.004,-6151.774,4615.9606,4615.8792,26,1.64,75,2369,"model",0,NA,"Force a cause de vase ~ 2.2 kts"
"2024-09-03","12",11,"GP256F",1,"free","Ghislain Bourgeois","19:08:11","19:13:16","19:07:59","        ","19:15:14","19:13:18",NA,NA,-6155.3341,-6155.0973,4619.2758,4619.1667,-6155.324,-6155.097,4619.2726,4619.1667,22,2.09,75,3146,"model",0,NA,"Force a cause de vase ~ 2.2 kts"
"2024-09-04","12",1,"GP146F",1,"fixed","Ghislain Bourgeois","06:30:38","06:35:40","06:30:27","        ","06:38:17","06:35:40",NA,NA,-6302.2656,-6301.9942,4719.0892,4719.0314,-6302.256,-6301.994,4719.0861,4719.0314,33,0.81,100,2917,"model",0,NA,"Accroche et force ~ 2.2 kts"
"2024-09-04","12",2,"GP116F",1,"free","Ghislain Bourgeois","08:29:50","08:34:44","08:29:39","        ","08:37:25","08:34:52",NA,NA,-6309.0933,-6308.8516,4717.0738,4716.9848,-6309.084,-6308.851,4717.0713,4716.9848,36,0.73,100,2906,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-04","12",3,"GP117F",1,"free","Ghislain Bourgeois","09:55:19","10:00:16","09:55:09","        ","10:03:01","10:00:21",NA,NA,-6315.995,-6315.7441,4721.3795,4721.2863,-6315.987,-6315.744,4721.3767,4721.2863,38,0.65,125,3186,"model",0,NA,"Accroche et force ~ 2.2 kts"
"2024-09-04","12",4,"GP097F",1,"free","Ghislain Bourgeois","10:49:46","10:54:46","10:49:41","        ","10:58:11","10:54:55",NA,NA,-6320.3044,-6320.2181,4719.7427,4719.5634,-6320.302,-6320.218,4719.7397,4719.5634,38,0.65,125,3857,"model",0,NA,"Stable ~ 2.1 kts"
"2024-09-04","12",5,"GP090F",1,"fixed","Ghislain Bourgeois","12:20:39","12:25:38","12:20:39","        ","12:29:01","12:25:52",NA,NA,-6331.0152,-6330.8727,4720.5211,4720.3621,-6331.015,-6330.872,4720.5211,4720.3621,38,0.61,125,3341,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-04","12",6,"GP079F",1,"free","Ghislain Bourgeois","13:07:27","13:12:27","13:07:19","        ","13:16:01","13:12:36",NA,NA,-6329.2567,-6329.0738,4722.2748,4722.1292,-6329.251,-6329.073,4722.2715,4722.1292,40,0.65,125,3419,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-04","12",7,"GP091F",1,"free","Ghislain Bourgeois","14:40:47","14:45:47","14:40:31","        ","14:48:40","14:45:55",NA,NA,-6336.0935,-6335.8819,4728.7184,4728.5831,-6336.083,-6335.881,4728.7101,4728.5831,34,0.85,100,2832,"model",0,NA,"Accroche et force ~ 2.2 kts"
"2024-09-04","12",8,"GP070F",1,"free","Ghislain Bourgeois","16:14:52","16:19:52","16:14:43","        ","16:22:40","16:20:01",NA,NA,-6344.7807,-6344.5837,4734.8564,4734.9934,-6344.774,-6344.578,4734.8602,4734.996,33,0.93,100,2601,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-04","12",9,"GP093F",0,"free","Ghislain Bourgeois","17:31:12","17:36:11","        ","        ","17:39:39","        ",NA,NA,NA,NA,NA,NA,-6336.979,-6336.749,4738.537,4738.6446,38,0.96,125,NA,"",0,NA,"Chalut brisé - accroche et force ~ 2.2 kts"
"2024-09-04","12",10,"GP093FR1",1,"free","Ghislain Bourgeois","18:22:16","18:27:18","18:21:29","        ","18:30:46","18:27:25",NA,NA,-6335.9752,-6335.7771,4739.3561,4739.5253,-6335.95,-6335.777,4739.3797,4739.5253,40,0.96,125,2751,"average",0,NA,"Stable ~ 2.2 kts"
"2024-09-04","12",11,"GP102F",1,"free","Ghislain Bourgeois","19:37:36","19:42:36","19:37:33","        ","19:45:59","19:42:45",NA,NA,-6323.8992,-6323.6455,4737.2947,4737.372,-6323.896,-6323.645,4737.295,4737.372,42,0.69,125,2803,"average",0,NA,"Stable ~ 2.2 kts"
"2024-09-05","12",1,"GP108F",1,"free","Ghislain Bourgeois","06:33:58","06:38:59","06:33:52","        ","06:42:39","06:39:06",NA,NA,-6321.3592,-6321.2149,4733.5682,4733.7343,-6321.356,-6321.214,4733.5713,4733.7343,42,0.69,125,2411,"model",0,NA,"Accroche et force ~ 2.2 kts"
"2024-09-05","12",2,"GP104F",1,"free","Ghislain Bourgeois","08:03:55","08:08:55","08:03:47","        ","08:12:21","08:09:02",NA,NA,-6323.9757,-6323.7772,4726.3864,4726.521,-6323.97,-6323.777,4726.3902,4726.521,43,0.65,125,2537,"model",0,NA,"Force a cause de vase ~ 2.2 kts"
"2024-09-05","12",3,"GP140F",1,"fixed","Ghislain Bourgeois","09:57:11","10:02:14","09:56:52","        ","10:05:46","10:02:21",NA,NA,-6307.7684,-6307.5911,4726.0563,4726.2226,-6307.757,-6307.591,4726.0656,4726.2226,39,0.65,125,3966,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-05","12",4,"GP160F",1,"free","Ghislain Bourgeois","11:31:40","11:36:39","11:31:23","        ","11:38:44","11:36:47",NA,NA,-6254.1532,-6253.9253,4722.9362,4723.0581,-6254.142,-6253.925,4722.9431,4723.0581,26,0.88,75,2267,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-05","12",5,"GP215F",1,"free","Ghislain Bourgeois","16:13:30","16:18:31","16:13:09","        ","16:21:20","16:18:28",NA,NA,-6220.2251,-6219.9918,4656.5605,4656.425,-6220.209,-6219.991,4656.5522,4656.425,34,0.53,100,2320,"model",0,NA,"Accroche et force ~ 2.2 kts"
"2024-09-05","12",6,"GP210F",1,"free","Ghislain Bourgeois","17:19:30","17:24:31","17:19:26","        ","17:27:11","17:24:37",NA,NA,-6220.4632,-6220.2231,4700.6646,4700.5538,-6220.46,-6220.223,4700.663,4700.5538,32,0.53,100,2319,"model",0,NA,"Accroche et force ~ 2.2 kts"
"2024-09-05","12",7,"GP240FR1",1,"fixed","Ghislain Bourgeois","18:49:45","18:54:45","18:49:46","        ","18:56:43","18:54:49",NA,NA,-6214.249,-6213.9802,4703.9997,4703.938,-6214.25,-6213.98,4703.9999,4703.938,28,0.56,75,2504,"model",0,NA,"Accroche et force ~ 2.2 kts"
"2024-09-06","12",1,"GP275F",1,"free","Ghislain Bourgeois","06:23:09","06:28:08","06:23:03","        ","06:31:05","06:28:18",NA,NA,-6143.6329,-6143.3858,4652.0582,4652.1389,-6143.628,-6143.375,4652.0601,4652.1424,30,1.44,100,2460,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-06","12",2,"GP279F",1,"free","Ghislain Bourgeois","07:29:40","07:34:41","07:29:33","        ","07:36:44","07:34:45",NA,NA,-6137.3777,-6137.1175,4655.674,4655.7336,-6137.372,-6137.117,4655.676,4655.7336,26,1.72,75,2496,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-06","12",3,"GP285F",1,"free","Ghislain Bourgeois","08:23:12","08:28:13","08:23:12","        ","08:29:38","08:28:17",NA,NA,-6133.8287,-6133.5884,4700.7874,4700.8741,-6133.828,-6133.588,4700.7874,4700.8741,19,2.45,50,2080,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-06","12",4,"GP291F",1,"free","Ghislain Bourgeois","09:31:51","09:36:51","09:31:38","        ","09:38:52","09:36:58",NA,NA,-6128.155,-6127.8958,4658.1601,4658.2368,-6128.143,-6127.895,4658.1634,4658.2368,25,1.56,75,2283,"model",0,NA,"Stable ~ 2.1 kts"
"2024-09-06","12",5,"GP297F",1,"free","Ghislain Bourgeois","10:33:01","10:38:01","10:32:50","        ","10:39:55","10:38:08",NA,NA,-6122.9109,-6122.6555,4700.1746,4700.2503,-6122.902,-6122.655,4700.1778,4700.2503,25,1.44,75,2206,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-06","12",6,"GP296F",1,"free","Ghislain Bourgeois","11:22:19","11:27:20","11:22:12","        ","11:29:22","11:27:26",NA,NA,-6124.1141,-6123.8775,4657.5244,4657.6163,-6124.108,-6123.877,4657.527,4657.6163,27,1.67,75,2971,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-06","12",7,"GP302F",1,"free","Ghislain Bourgeois","12:28:40","12:33:39","12:28:32","        ","12:36:26","12:33:48",NA,NA,-6120.4224,-6120.1919,4652.036,4652.1409,-6120.416,-6120.191,4652.0389,4652.1409,33,1.91,100,2904,"model",0,NA,"Stable ~ 2.2 kts"
